object_id,global_id,date,location,unlisted_location,monitor_name,pool_id,water_level_in,optional_comments,x,y,location_pool_id
337,6dfb8e13-2ecc-4e89-bafd-cf6ea07ae574,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,16,16.5,NA,0,0,north_parcel_16
411,0b6d5b0d-7d7e-452e-bc83-de18a6bc5c23,2/25/19 8:00,north_parcel,NA,Catherine Reilly,16,16,NA,-119.8815955,34.42240914,north_parcel_16
523,be1a85a8-595b-47be-8b09-203d38c8bceb,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,16,17,NA,0,0,north_parcel_16
558,138a13f3-2b2f-499a-9fab-5229f62c8b36,3/12/19 7:00,north_parcel,NA,Catherine Reilly,16,17,NA,-119.8816579,34.42254287,north_parcel_16
646,ac9425dc-6fcd-4f5e-a4de-f562d840ed49,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,16,15,NA,0,0,north_parcel_16
770,ad0b7a0d-86ce-4b4d-ad9c-c9afa8b2bf10,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,16,14.5,NA,0,0,north_parcel_16
761,501a648f-652c-43d0-8f47-63a14d1c28c4,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,16,12.5,"Estimated, eleocharis very dense",0,0,north_parcel_16
929,695cbf89-6382-4964-a22c-7d9fbf0e9767,4/16/19 7:00,north_parcel,NA,Catherine Reilly,16,9.5,NA,-119.8816299,34.42247267,north_parcel_16
967,62ebe310-eabb-4103-b751-853ae704c7ff,4/24/19 7:00,north_parcel,NA,Catherine Reilly,16,7.5,NA,-119.8816462,34.42246811,north_parcel_16
996,c8a0bc55-46ea-49ce-9fa7-69150b888b80,4/30/19 7:00,north_parcel,NA,Lauren W,16,6.5,NA,-119.8794037,34.4224741,north_parcel_16
1015,b0fc27d9-9dec-4055-a759-bc10986489af,5/14/19 7:00,north_parcel,NA,Lauren W,16,3,NA,-119.8816189,34.42252716,north_parcel_16
1031,9644b130-5fa3-4a06-9140-837dd2e106da,5/20/19 7:00,north_parcel,NA,Lauren W,16,4.75,NA,-119.8816125,34.42237217,north_parcel_16
1047,7b609f98-ab75-48fb-8e26-e1f430b25c04,1/29/19 0:00,north_parcel,NA,Catherine Reilly,19,11.25,re-entered from Hydro + YSI survey,0,0,north_parcel_19
268,a1e81dce-00f2-48b6-8457-34d9ce09b564,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,19,15,NA,0,0,north_parcel_19
266,e6ebd9d2-3243-4615-bfb1-9294706e491a,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,19,14,NA,0,0,north_parcel_19
339,214cbf83-7b9a-4721-baaa-f358a910b19d,2/19/19 8:00,north_parcel,NA,Robin Hutchinson,19,13.5,NA,0,0,north_parcel_19
413,12ef4c00-044c-42a3-8bce-462e340c6c4c,2/25/19 8:00,north_parcel,NA,Catherine Reilly,19,12,NA,-119.8797909,34.42232504,north_parcel_19
522,fec585c9-8e08-4ea9-8e5c-ee9b941415e8,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,19,14,NA,0,0,north_parcel_19
556,54350bdd-f545-454b-bf93-5a6ef57ea5c1,3/12/19 7:00,north_parcel,NA,Catherine Reilly,19,13,NA,-119.8794047,34.4222516,north_parcel_19
645,1fa88551-3380-4538-8e79-0b6308a3578c,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,19,12.5,NA,0,0,north_parcel_19
769,99b9e5a5-8491-40d9-8876-72ad2fb9f028,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,19,10,NA,0,0,north_parcel_19
760,b44dac6b-aa01-4901-8ddb-895eee821d93,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,19,8.5,NA,0,0,north_parcel_19
799,2c7faac1-3c50-486d-837d-d5423d69ac2b,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,19,7,NA,0,0,north_parcel_19
930,5ca16251-c841-4610-bc41-be4db924e7cd,4/16/19 7:00,north_parcel,NA,Catherine Reilly,19,3.5,NA,-119.8794072,34.42205069,north_parcel_19
968,be89e4ae-18df-40b5-8ee2-bea545bd3467,4/23/19 7:00,north_parcel,NA,Catherine Reilly,19,0,NA,-119.8791914,34.42212617,north_parcel_19
1032,b75fb8e0-8e13-4088-98c1-4aac78461b37,5/20/19 7:00,north_parcel,NA,Lauren W,19,4.5,NA,-119.8793701,34.42217662,north_parcel_19
1046,b9a9f85d-21d8-4eba-82af-6c560db38712,1/29/19 0:00,north_parcel,NA,Catherine Reilly,PH1,11.5,re-entered from Hydro + YSI survey,0,0,north_parcel_PH1
267,ffdf97af-6cc2-407a-84ce-c1f9a5b1c7d0,2/4/19 8:00,north_parcel,NA,Robin Hutchinson,PH1,16,NA,0,0,north_parcel_PH1
265,19bd8431-1f32-48d3-9b54-3ea57d208f63,2/11/19 8:00,north_parcel,NA,Robin Hutchinson,PH1,15.5,NA,0,0,north_parcel_PH1
338,65334f13-544c-422f-ab3e-6996eb020109,2/19/19 8:00,north_parcel,NA,Robin hutchinson,PH1,15,NA,0,0,north_parcel_PH1
412,639b1262-f1ff-471e-8711-df9d19e26555,2/25/19 8:00,north_parcel,NA,Catherine Reilly,PH1,12.25,NA,-119.879312,34.42312323,north_parcel_PH1
521,b68794e2-6452-46fe-a0b6-b97b5085e0d3,3/4/19 8:00,north_parcel,NA,Robin Hutchinson,PH1,16,NA,0,0,north_parcel_PH1
555,64d34715-f2e5-4dd7-9b12-b1e7d514cb97,3/12/19 7:00,north_parcel,NA,Catherine Reilly,PH1,14.5,NA,-119.8793162,34.42331026,north_parcel_PH1
644,a24cb99b-85ef-4a2c-902d-2013ab82dce1,3/18/19 7:00,north_parcel,NA,Robin Hutchinson,PH1,11,NA,0,0,north_parcel_PH1
768,fbc8898e-e93d-4ce1-a1d1-84417980b8ca,3/25/19 7:00,north_parcel,NA,Robin Hutchinson,PH1,8,NA,0,0,north_parcel_PH1
759,a1156a31-8ef0-4097-aa39-940d2f39eabb,4/1/19 7:00,north_parcel,NA,Robin Hutchinson,PH1,3.5,NA,0,0,north_parcel_PH1
800,b437914e-c41f-43b3-9c1e-a86f7b9e2b3e,4/8/19 7:00,north_parcel,NA,Robin Hutchinson,PH1,0,Pool fully empty,0,0,north_parcel_PH1
931,51141c57-0f82-4c5d-b6ec-24332cb0967f,4/16/19 7:00,north_parcel,NA,Catherine Reilly,PH1,0,NA,-119.8794123,34.42302546,north_parcel_PH1
969,deb030f1-5cfa-49c4-9fdd-88c10f267022,4/23/19 7:00,north_parcel,NA,Catherine Reilly,PH1,0,NA,-119.8792183,34.42176302,north_parcel_PH1
1033,a675407f-2fc8-469d-87cb-ead88bf72ce6,5/20/19 7:00,north_parcel,NA,Lauren W,PH1,4,NA,-119.8796014,34.4230641,north_parcel_PH1
801,cf9de316-b4e8-48fb-bde1-81b4eb7166f4,1/11/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,22,NA,0,0,sierra_madre_Central_Wetland
802,9b4d1224-5af9-4bd5-9466-aa34bb7921d1,1/18/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,24,Max level,0,0,sierra_madre_Central_Wetland
803,44fca7a3-e952-403f-8a7d-ae96faf8c17a,1/25/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,24,Max level,0,0,sierra_madre_Central_Wetland
804,34102370-c72c-4341-83fc-a4e0ced21edc,2/1/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,22,NA,0,0,sierra_madre_Central_Wetland
805,a228b3d7-3d87-48c4-a382-0576af7bf8bd,2/8/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,23,NA,0,0,sierra_madre_Central_Wetland
806,06467fbf-0461-411f-b124-f7ec86c6aaf9,2/15/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,24,Max level,0,0,sierra_madre_Central_Wetland
807,7be9e675-a54d-45a5-a60d-9df07e49ee2b,2/22/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,23,NA,0,0,sierra_madre_Central_Wetland
808,1417bd71-5a50-4be7-a5f8-d85b5e94e0c5,3/1/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,24,Max level,0,0,sierra_madre_Central_Wetland
809,3b0377d5-2c09-4917-8c98-6d36adfd4389,3/8/19 8:00,sierra_madre,NA,Johnny A,Central Wetland,23,NA,0,0,sierra_madre_Central_Wetland
810,0fac117e-c657-4359-a4e4-eb331d4c5a17,3/15/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,24,Max level,0,0,sierra_madre_Central_Wetland
811,d8b7f926-a0aa-4aec-a7c1-098862c70039,3/22/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,22,NA,0,0,sierra_madre_Central_Wetland
812,03a62620-8cae-4fea-9ac5-25dd073fa772,3/29/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,20,NA,0,0,sierra_madre_Central_Wetland
932,e9cfe970-812f-4645-87d8-240a779f0da7,4/5/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,18,NA,0,0,sierra_madre_Central_Wetland
933,f16f70e2-7e2c-45c7-867e-5de0c8949327,4/12/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,16,NA,0,0,sierra_madre_Central_Wetland
934,e67365e3-3282-4b24-8ed8-844668a657a0,4/19/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,14.5,NA,0,0,sierra_madre_Central_Wetland
1027,d2a2f90b-60e7-4c51-b634-0cc48d742615,4/26/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,13,NA,0,0,sierra_madre_Central_Wetland
1028,200607e9-4baa-4ebe-8070-9bf88e39f778,5/3/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,11,NA,0,0,sierra_madre_Central_Wetland
1029,8bd017c2-44bf-47c6-b79e-ee1c266af1a4,5/10/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,9.5,NA,0,0,sierra_madre_Central_Wetland
1030,f16859c4-4609-4d0d-bd81-70b0cb93c650,5/17/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,10.5,NA,0,0,sierra_madre_Central_Wetland
1063,79207d29-0876-4888-b062-bb715434227f,5/24/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,9.5,NA,0,0,sierra_madre_Central_Wetland
1064,02fa0776-1f50-4077-af56-e3f0c046f196,5/31/19 7:00,sierra_madre,NA,Johnny A,Central Wetland,11,NA,0,0,sierra_madre_Central_Wetland
59,ac11d293-d140-4db8-ad50-49cfe38869b5,1/25/19 8:00,south_parcel,NA,Beau Tindall,1,7.5,NA,-119.8839155,34.41824225,south_parcel_1
171,a37fb916-281c-48d8-aef4-7462bcbe02b9,2/1/19 8:00,south_parcel,NA,Beau Tindall,1,9.5,NA,-119.8840071,34.41827779,south_parcel_1
242,ecd81024-49c8-4543-afe3-17cb84bdfa11,2/8/19 8:00,south_parcel,NA,Beau Tindall,1,9,NA,-119.8839032,34.41824572,south_parcel_1
320,3e773452-2751-45df-b51d-fe03451da66b,2/15/19 8:00,south_parcel,NA,Beau Tindall,1,9.75,NA,-119.8839293,34.41824536,south_parcel_1
388,03bf544f-446f-4832-9a63-f312598fdf98,2/22/19 8:00,south_parcel,NA,Beau Tindall,1,8.5,NA,-119.8839299,34.41823763,south_parcel_1
462,54506876-17c6-40bf-95c9-3508d0ff6b36,3/1/19 8:00,south_parcel,NA,Beau Tindall,1,9,NA,-119.883975,34.41825564,south_parcel_1
544,40a4118f-ac99-461b-b1cc-1d983533b02a,3/8/19 8:00,south_parcel,NA,Beau Tindall,1,9.5,NA,-119.8839454,34.41828528,south_parcel_1
603,4d99cc71-7ce4-45e6-af90-8f12277ef7b1,3/15/19 7:00,south_parcel,NA,Beau Tindall,1,8,NA,-119.8839713,34.41826958,south_parcel_1
674,743c7697-9373-4a92-bcd1-02e27b8151c5,3/22/19 7:00,south_parcel,NA,Beau Tindall,1,7,NA,-119.8840374,34.4182584,south_parcel_1
725,b0358d40-83bc-4d69-a426-63ec927dff75,3/28/19 7:00,south_parcel,NA,Beau Tindall,1,6.25,NA,-119.883926,34.41827757,south_parcel_1
837,3a60bc47-810c-46ac-8fbb-5dcd8e253faa,4/5/19 7:00,south_parcel,NA,Beau Tindall,1,4.5,NA,-119.8838983,34.41826354,south_parcel_1
891,5a97d266-7af4-4766-839b-8278a822cd31,4/11/19 7:00,south_parcel,NA,Beau tindall,1,2,NA,-119.8838956,34.41824706,south_parcel_1
990,b8c660db-b01e-4d13-834f-1c8569e3d677,4/19/19 7:00,south_parcel,NA,Beau Tindall,1,0,NA,-119.8839638,34.41829111,south_parcel_1
1020,1c882c86-52fb-43c6-93d5-d6d1380da44c,5/17/19 7:00,south_parcel,NA,Beau Tindall,1,3.75,NA,-119.8839555,34.41828408,south_parcel_1
1087,5ca95e59-f774-4015-85c4-8a338f86ca70,5/23/19 7:00,south_parcel,NA,Beau Tindall,1,6,NA,-119.8838995,34.41825271,south_parcel_1
1069,6bd0249b-1f0a-44a5-8181-1adaab19fd9f,5/31/19 7:00,south_parcel,NA,Beau Tindall,1,3,NA,-119.8839733,34.41818961,south_parcel_1
60,78874e20-79bb-4791-b33b-aff59529a242,1/25/19 8:00,south_parcel,NA,Beau Tindall,2,12.75,NA,-119.8835071,34.42381951,south_parcel_2
172,f9abb055-1132-4b84-99c0-0b749e30afbf,2/1/19 8:00,south_parcel,NA,Beau Tindall,2,13.25,NA,-119.8840038,34.41814167,south_parcel_2
243,fd0dc0b4-6b32-4a6d-bff7-cf3f2f1098c4,2/8/19 8:00,south_parcel,NA,Beau Tindall,2,13,NA,-119.8832321,34.42292298,south_parcel_2
321,a0fbc4c0-17e9-48b5-9a29-d8c03f14bf9e,2/15/19 8:00,south_parcel,NA,Beau Tindall,2,13.5,NA,-119.8840697,34.41835614,south_parcel_2
389,50f43bc8-57dd-46a0-9c39-47e2966e24e2,2/22/19 8:00,south_parcel,NA,Beau Tindall,2,12.75,NA,-119.884071,34.41810612,south_parcel_2
463,4852b4a7-4b48-407b-a69c-4dce3c8162f9,3/1/19 8:00,south_parcel,NA,Beau Tindall,2,13.25,NA,-119.8840008,34.4182445,south_parcel_2
545,c10dfaaf-635e-4abc-8942-7b08fe096d70,3/8/19 8:00,south_parcel,NA,Beau Tindall,2,12,NA,-119.8839759,34.41826265,south_parcel_2
604,ed59e3be-5ccf-461a-81d9-efba968f1d1f,3/15/19 7:00,south_parcel,NA,Beau Tindall,2,12,NA,-119.8840343,34.41824587,south_parcel_2
675,0581c216-e09b-4926-9838-0b4dfea79cda,3/22/19 7:00,south_parcel,NA,Beau Tindall,2,12,NA,-119.8840645,34.41825831,south_parcel_2
726,d1a04bb0-197d-48c6-8563-dd691eebc870,3/28/19 7:00,south_parcel,NA,Beau Tindall,2,11.25,NA,-119.883971,34.41825516,south_parcel_2
838,1096da6a-285c-4868-ac7c-f1dce7422462,4/5/19 7:00,south_parcel,NA,Beau Tindall,2,10,NA,-119.8840421,34.41828988,south_parcel_2
892,2f937a4b-fcde-49aa-86d5-a790b55847f3,4/11/19 7:00,south_parcel,NA,Beau Tindall,2,9,NA,-119.8840545,34.41813931,south_parcel_2
989,deba50ab-26ce-489d-9bc7-bb4638a071d3,4/19/19 7:00,south_parcel,NA,Beau Tindall,2,7.75,NA,-119.8840272,34.41826036,south_parcel_2
979,6234f1ca-158a-4f40-a201-5428246cc3f2,4/26/19 7:00,south_parcel,NA,Beau Tindall,2,6.75,NA,-119.8839797,34.41825,south_parcel_2
1004,c0d1f893-0668-45bd-a6a9-cd41ef052a5b,5/3/19 7:00,south_parcel,NA,Beau Tindall,2,6,NA,-119.8840599,34.41829648,south_parcel_2
1013,b62a83e5-e1ea-4155-81c2-355447719195,5/10/19 7:00,south_parcel,NA,Beau Tindall,2,5,NA,-119.8840111,34.41828618,south_parcel_2
1021,8536f95d-a1c2-49f9-94f7-961e3241acdd,5/17/19 7:00,south_parcel,NA,Beau Tindall,2,5.25,NA,-119.8838505,34.41821692,south_parcel_2
1088,70c9f7b8-5256-42d5-bfe1-8a24af9a0644,5/23/19 7:00,south_parcel,NA,Beau Tindall,2,6,NA,-119.8840022,34.41827231,south_parcel_2
1070,0b9028b8-a03b-421d-ae73-00a2dc61383a,5/31/19 7:00,south_parcel,NA,Beau Tindall,2,4,NA,-119.8840104,34.4183127,south_parcel_2
1104,c9afa91b-ce87-481c-89fc-da6bd69f99c1,6/6/19 7:00,south_parcel,NA,Beau Tindall,2,3.75,NA,-119.8840258,34.418285,south_parcel_2
31,3dacb0f5-6626-4183-b7c0-0c542f8da8ed,1/25/19 8:00,south_parcel,NA,Beau Tindall,3,13.25,NA,-119.88357,34.42610608,south_parcel_3
164,1fd15a08-c0ce-4136-8701-88043b7986ba,2/1/19 8:00,south_parcel,NA,Beau Tindall,3,14,NA,-119.8841295,34.41817108,south_parcel_3
244,0b984276-b586-45f5-bb31-7546c45a7159,2/8/19 8:00,south_parcel,NA,Beau Tindall,3,13.75,NA,-119.8841315,34.41784961,south_parcel_3
322,0fafd410-a498-414f-868b-a047d05430dc,2/15/19 8:00,south_parcel,NA,Beau Tindall,3,14,NA,-119.8842965,34.4182085,south_parcel_3
390,82b8348e-3df3-4921-9c3b-9a380b1a21c9,2/22/19 8:00,south_parcel,NA,Beau Tindall,3,13.5,NA,-119.8834359,34.42571603,south_parcel_3
464,3acda97f-b994-4787-b5e5-72222acbfe88,3/1/19 8:00,south_parcel,NA,Beau Tindall,3,14,NA,-119.8777709,34.42641149,south_parcel_3
546,a32875a2-bcae-47c0-907a-b515e11a31eb,3/8/19 8:00,south_parcel,NA,Beau Tindall,3,14.25,NA,-119.8842418,34.41808199,south_parcel_3
605,7c1e7334-774e-4705-b97b-5e906c6d8abd,3/15/19 7:00,south_parcel,NA,Beau Tindall,3,13,NA,-119.8837005,34.41782931,south_parcel_3
676,181978d1-1929-465a-9b80-740d4587e3cf,3/22/19 7:00,south_parcel,NA,Beau Tindall,3,13.5,NA,-119.8841998,34.41806402,south_parcel_3
727,bbcc4c46-d2fb-45f3-b710-a922f817fb5c,3/28/19 7:00,south_parcel,NA,Beau Tindall,3,12,NA,-119.8841808,34.41812048,south_parcel_3
839,5b4ad3ce-9cea-4660-befa-b645e6747cbf,4/5/19 7:00,south_parcel,NA,Beau Tindall,3,11.5,NA,-119.884156,34.41810251,south_parcel_3
893,223f5f2e-044f-4e62-a026-148201aaffd2,4/11/19 7:00,south_parcel,NA,Beau Tindall,3,9.5,NA,-119.8842422,34.41807552,south_parcel_3
988,b176796a-ce04-41e2-95f7-34717bd1fe85,4/19/19 7:00,south_parcel,NA,Beau Tindall,3,8,NA,-119.8841757,34.41814801,south_parcel_3
980,d2625b32-20a3-4112-ada8-9932b364950d,4/26/19 7:00,south_parcel,NA,Beau Tindall,3,7,NA,-119.8842894,34.41807345,south_parcel_3
1005,497dfa9b-87b2-43d7-8cd8-2074a258800a,5/3/19 7:00,south_parcel,NA,Beau Tindall,3,6,NA,-119.8843761,34.41815506,south_parcel_3
1014,b52ae1d5-e4d9-45a6-ba4c-d444b2bdab00,5/10/19 7:00,south_parcel,NA,Beau Tindall,3,5,NA,-119.8842353,34.41814372,south_parcel_3
1022,a516fc1f-0356-4172-8748-0770184a1c09,5/17/19 7:00,south_parcel,NA,Beau Tindall,3,6,NA,-119.8841614,34.41808728,south_parcel_3
1089,4ce5ba93-5fe8-4850-872e-9be40c66c70c,5/23/19 7:00,south_parcel,NA,Beau Tindall,3,8.5,NA,-119.8842271,34.41800568,south_parcel_3
1071,8260a906-8852-4d48-ab38-d0a678b13700,5/31/19 7:00,south_parcel,NA,Beau Tindall,3,6.5,NA,-119.8842096,34.41798147,south_parcel_3
1105,a1ed73a1-f1c7-4bea-8852-5f00daf91316,6/6/19 7:00,south_parcel,NA,Beau Tindall,3,6,NA,-119.8842715,34.41798758,south_parcel_3
1096,a6f3e5b0-540e-45a6-803c-3b34a2e80354,6/14/19 7:00,south_parcel,NA,Beau Tindall,3,4,NA,-119.8842497,34.4179875,south_parcel_3
1112,0c64eb22-1fbc-4e80-9093-c52cd00be32a,6/21/19 7:00,south_parcel,NA,Beau Tindall,3,2.5,NA,-119.884251,34.41796363,south_parcel_3
58,86a5968b-695d-4185-8c11-06aa788a55be,1/25/19 8:00,south_parcel,NA,Beau Tindall,4,10.5,NA,-119.8842221,34.41841161,south_parcel_4
170,27cf6893-3ba3-4d25-9a99-3e5b51e86d74,2/1/19 8:00,south_parcel,NA,Beau Tindall,4,11,NA,-119.8837018,34.42326652,south_parcel_4
241,28abfec9-37e4-4a73-93e0-165f61f3f0ee,2/8/19 8:00,south_parcel,NA,Beau Tindall,4,11,NA,-119.8842085,34.4183115,south_parcel_4
319,66153ea1-d0a4-4250-a036-151db1ae6af8,2/15/19 8:00,south_parcel,NA,Beau Tindall,4,11,NA,-119.8839117,34.42374112,south_parcel_4
387,30518b7d-8fc6-4763-8f19-d7048301ee2c,2/22/19 8:00,south_parcel,NA,Beau Tindall,4,10.75,NA,-119.8840787,34.42359502,south_parcel_4
461,fc9ece41-3564-46ae-bda1-786e6cbb8db0,3/1/19 8:00,south_parcel,NA,Beau Tindall,4,11,NA,-119.8841633,34.41843851,south_parcel_4
543,3c93c7ce-7ba5-446c-80fd-3cb683a96953,3/8/19 8:00,south_parcel,NA,Beau Tindall,4,11,NA,-119.8841393,34.41845523,south_parcel_4
602,fad2c31e-3960-4d70-b5f5-1b120305a426,3/15/19 7:00,south_parcel,NA,Beau Tindall,4,10,NA,-119.8841469,34.41846505,south_parcel_4
673,2cccc7a4-3b39-42e7-b50b-3365edc5a6da,3/22/19 7:00,south_parcel,NA,Beau Tindall,4,9.75,NA,-119.8838029,34.41849153,south_parcel_4
724,53511272-73fd-4674-9a13-b119b3ee58a1,3/28/19 7:00,south_parcel,NA,Beau Tindall,4,9,NA,-119.8841461,34.41845842,south_parcel_4
836,a870227b-b712-4fde-b8f1-b30637fe3096,4/5/19 7:00,south_parcel,NA,Beau Tindall,4,8,NA,-119.8841803,34.41844496,south_parcel_4
890,73f3e684-4e4a-495b-890f-0f66780af1f5,4/11/19 7:00,south_parcel,NA,Beau Tindall,4,7,NA,-119.8841279,34.41848093,south_parcel_4
987,d2ed3109-c8a7-43ec-baaa-a0b4a15a29e4,4/19/19 7:00,south_parcel,NA,Beau Tindall,4,5.75,NA,-119.8841478,34.41846477,south_parcel_4
978,638a67d2-87c2-41cb-8bee-5b24d6d7ff7c,4/26/19 7:00,south_parcel,NA,Beau Tindall,4,4.75,NA,-119.8842257,34.41843879,south_parcel_4
1003,eaa196eb-0cef-4dfc-9fc9-7313ea6ac56a,5/3/19 7:00,south_parcel,NA,Beau Tindall,4,3.75,NA,-119.8842058,34.41847026,south_parcel_4
1012,03a61682-a693-4112-9917-cdd9e77d5ee9,5/10/19 7:00,south_parcel,NA,Beau Tindall,4,2.5,NA,-119.8841715,34.41844909,south_parcel_4
1019,89bab891-29cb-4382-88c0-d3e410e41bca,5/17/19 7:00,south_parcel,NA,Beau Tindall,4,5,NA,-119.8841924,34.4184052,south_parcel_4
1086,89511808-f09f-48ed-903e-6f668b7204a2,5/23/19 7:00,south_parcel,NA,Beau Tindall,4,7,NA,-119.8841319,34.41845421,south_parcel_4
1068,cf5039fb-a8fb-41f4-8ad2-f58fd4d92583,5/31/19 7:00,south_parcel,NA,Beau Tindall,4,5.25,NA,-119.8842194,34.41844847,south_parcel_4
1103,136a5c93-da3c-47ef-8d48-62d107011ebe,6/6/19 7:00,south_parcel,NA,Beau Tindall,4,5,NA,-119.8842047,34.41845821,south_parcel_4
1094,0e48ff72-cc6a-4419-8e42-1489626b65ae,6/14/19 7:00,south_parcel,NA,Beau Tindall,4,1,NA,-119.8841389,34.4184594,south_parcel_4
57,551d8f8e-24df-4666-8579-cca3e3c07683,1/25/19 8:00,south_parcel,NA,Beau Tindall,5,18.75,NA,-119.8840531,34.41873206,south_parcel_5
169,a7500cd6-db27-4113-a67c-b057d9564cb9,2/1/19 8:00,south_parcel,NA,Beau Tindall,5,19.5,NA,-119.8843509,34.42083868,south_parcel_5
240,d79cf278-28dd-4a5d-bac8-a74e1838dc97,2/8/19 8:00,south_parcel,NA,Beau Tindall,5,19,NA,-119.8840521,34.4185956,south_parcel_5
318,41ebd528-9a96-4f12-9a18-3dee3d2d182c,2/15/19 8:00,south_parcel,NA,Beau Tindall,5,19.75,NA,-119.8840891,34.41842971,south_parcel_5
386,fd32a13d-5a81-4b34-8c06-ce06cc1fead3,2/22/19 8:00,south_parcel,NA,Beau Tindall,5,19,NA,-119.8836525,34.41880874,south_parcel_5
460,449aaf7a-a81b-4919-a2cd-fa775742605a,3/1/19 8:00,south_parcel,NA,Beau Tindall,5,19.5,NA,-119.8840868,34.41851981,south_parcel_5
542,ad262f76-ec97-48af-b00e-7eb945429fae,3/8/19 8:00,south_parcel,NA,Beau Tindall,5,19.5,NA,-119.883956,34.41859646,south_parcel_5
601,2345f5e9-c60d-43a4-8da6-331c14139215,3/15/19 7:00,south_parcel,NA,Beau Tindall,5,18.5,NA,-119.8839769,34.41855862,south_parcel_5
672,0dbd3bfa-b9b9-42b2-93b8-818f87dc02d0,3/22/19 7:00,south_parcel,NA,Beau Tindall,5,18,NA,-119.8839498,34.41857616,south_parcel_5
723,5bec4199-0c09-4351-a829-c66105f1eea0,3/28/19 7:00,south_parcel,NA,Beau Tindall,5,17.5,NA,-119.883936,34.41854971,south_parcel_5
835,7938ce5b-4973-4ada-86a1-ad8fe7cc3472,4/5/19 7:00,south_parcel,NA,Beau Tindall,5,16,NA,-119.8839239,34.4185671,south_parcel_5
889,b929ad8b-554b-43d7-91c6-bc8e7f741f21,4/11/19 7:00,south_parcel,NA,Beau Tindall,5,15,NA,-119.8840635,34.41862443,south_parcel_5
986,435c07fc-9621-420b-a3ab-db2723f55018,4/19/19 7:00,south_parcel,NA,Beau Tindall,5,13.75,NA,-119.8839628,34.4185746,south_parcel_5
977,14f14cce-8ad2-4504-a845-1b9c5251d537,4/26/19 7:00,south_parcel,NA,Beau Tindall,5,12.75,NA,-119.8839766,34.41854235,south_parcel_5
1002,70768630-b338-440f-90d0-781f8fc09c2a,5/3/19 7:00,south_parcel,NA,Beau Tindall,5,12,NA,-119.8839151,34.41858791,south_parcel_5
1011,473beb0a-f9ad-4772-abd9-5644a5b8e78d,5/10/19 7:00,south_parcel,NA,Beau Tindall,5,11,NA,-119.883917,34.41856195,south_parcel_5
1018,9f68daca-38e8-443c-9403-7636d27b1b20,5/17/19 7:00,south_parcel,NA,Beau Tindall,5,11,NA,-119.8838816,34.4185754,south_parcel_5
1085,f8b7461d-55c5-428f-b6b7-302c0a269a7f,5/23/19 7:00,south_parcel,NA,Beau Tindall,5,12,NA,-119.8838911,34.41857952,south_parcel_5
1067,c4a9e285-db6b-45d7-9c9b-964783754d07,5/31/19 7:00,south_parcel,NA,Beau Tindall,5,10.5,NA,-119.8839186,34.4186038,south_parcel_5
1102,edf9f9c3-e996-4c69-9539-1ce5607662a6,6/6/19 7:00,south_parcel,NA,Beau Tindall,5,10,NA,-119.88395,34.41858272,south_parcel_5
1093,09f8570b-6487-4752-86b4-c8cf2c31c68f,6/14/19 7:00,south_parcel,NA,Beau Tindall,5,8.5,NA,-119.8839114,34.41857838,south_parcel_5
1111,d6fcff3f-d978-40b6-a56b-88db20657d0a,6/21/19 7:00,south_parcel,NA,Beau Tindall,5,7.5,NA,-119.8839289,34.41859627,south_parcel_5
1117,0b048242-13e9-4c0f-a6e6-2e0b6528ee48,6/27/19 7:00,south_parcel,NA,Stephen Fetterly,5,6.9,NA,-119.8851806,34.42304626,south_parcel_5
1119,5166ea75-fe0c-4029-946a-e969ef19d7d7,7/5/19 7:00,south_parcel,NA,Stephen,5,5.1,NA,-119.8797978,34.4231223,south_parcel_5
